E:\fl-experiment\.venv\Lib\site-packages\torch\cuda\__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
2026-09-24 23:22:44,086 asyncbase.py iterate [line:68] INFO Select clients [np.int64(15), np.int64(5), np.int64(14), np.int64(9)] at time 23.
2026-09-24 23:22:45,364 asyncbase.py iterate [line:73] INFO Receive new models from clients [15, 9] at time 23
2026-09-24 23:22:45,408 fedbase.py run [line:311] INFO --------------Round 22--------------
2026-09-24 23:22:45,419 simple_logger.py log_once [line:14] INFO Current_time:23
2026-09-24 23:22:46,909 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1960
2026-09-24 23:22:46,909 simple_logger.py log_once [line:28] INFO test_loss                     2.2241
2026-09-24 23:22:46,909 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1976
2026-09-24 23:22:46,909 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1981
2026-09-24 23:22:46,909 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3617
2026-09-24 23:22:46,909 simple_logger.py log_once [line:28] INFO val_loss                      2.2232
2026-09-24 23:22:46,909 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.2227
2026-09-24 23:22:46,909 simple_logger.py log_once [line:28] INFO std_val_loss                  0.5170
2026-09-24 23:22:46,909 fedbase.py run [line:316] INFO Eval Time Cost:               1.4906s
2026-09-24 23:22:46,919 asyncbase.py iterate [line:68] INFO Select clients [np.int64(9), np.int64(4)] at time 24.
2026-09-24 23:22:47,547 asyncbase.py iterate [line:73] INFO Receive new models from clients [14, 3, 12] at time 24
2026-09-24 23:22:47,599 fedbase.py run [line:311] INFO --------------Round 23--------------
2026-09-24 23:22:47,599 simple_logger.py log_once [line:14] INFO Current_time:24
2026-09-24 23:22:49,090 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1941
2026-09-24 23:22:49,091 simple_logger.py log_once [line:28] INFO test_loss                     2.5085
2026-09-24 23:22:49,091 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1987
2026-09-24 23:22:49,091 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2000
2026-09-24 23:22:49,091 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3441
2026-09-24 23:22:49,091 simple_logger.py log_once [line:28] INFO val_loss                      2.4953
2026-09-24 23:22:49,091 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.4921
2026-09-24 23:22:49,091 simple_logger.py log_once [line:28] INFO std_val_loss                  0.9362
2026-09-24 23:22:49,091 fedbase.py run [line:316] INFO Eval Time Cost:               1.4913s
2026-09-24 23:22:49,101 asyncbase.py iterate [line:68] INFO Select clients [np.int64(19), np.int64(11)] at time 25.
2026-09-24 23:22:49,730 asyncbase.py iterate [line:73] INFO Receive new models from clients [4, 5, 9] at time 25
2026-09-24 23:22:49,781 fedbase.py run [line:311] INFO --------------Round 24--------------
2026-09-24 23:22:49,781 simple_logger.py log_once [line:14] INFO Current_time:25
2026-09-24 23:22:51,269 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1922
2026-09-24 23:22:51,269 simple_logger.py log_once [line:28] INFO test_loss                     2.5533
2026-09-24 23:22:51,269 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1973
2026-09-24 23:22:51,269 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1987
2026-09-24 23:22:51,269 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3441
2026-09-24 23:22:51,269 simple_logger.py log_once [line:28] INFO val_loss                      2.5393
2026-09-24 23:22:51,269 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.5359
2026-09-24 23:22:51,269 simple_logger.py log_once [line:28] INFO std_val_loss                  0.9635
2026-09-24 23:22:51,269 fedbase.py run [line:316] INFO Eval Time Cost:               1.4876s
2026-09-24 23:22:51,279 asyncbase.py iterate [line:68] INFO Select clients [np.int64(9), np.int64(18), np.int64(14), np.int64(1)] at time 26.
2026-09-24 23:22:52,532 asyncbase.py iterate [line:73] INFO Receive new models from clients [19, 9, 1, 14] at time 26
2026-09-24 23:22:52,598 fedbase.py run [line:311] INFO --------------Round 25--------------
2026-09-24 23:22:52,598 simple_logger.py log_once [line:14] INFO Current_time:26
2026-09-24 23:22:54,091 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1231
2026-09-24 23:22:54,091 simple_logger.py log_once [line:28] INFO test_loss                     2.6636
2026-09-24 23:22:54,091 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1295
2026-09-24 23:22:54,092 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1296
2026-09-24 23:22:54,092 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2844
2026-09-24 23:22:54,092 simple_logger.py log_once [line:28] INFO val_loss                      2.6439
2026-09-24 23:22:54,092 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.6412
2026-09-24 23:22:54,092 simple_logger.py log_once [line:28] INFO std_val_loss                  1.0199
2026-09-24 23:22:54,092 fedbase.py run [line:316] INFO Eval Time Cost:               1.4939s
2026-09-24 23:22:54,100 asyncbase.py iterate [line:68] INFO Select clients [np.int64(9), np.int64(14), np.int64(13), np.int64(6)] at time 27.
2026-09-24 23:22:55,350 asyncbase.py iterate [line:73] INFO Receive new models from clients [13] at time 27
2026-09-24 23:22:55,375 fedbase.py run [line:311] INFO --------------Round 26--------------
2026-09-24 23:22:55,375 simple_logger.py log_once [line:14] INFO Current_time:27
2026-09-24 23:22:56,865 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1010
2026-09-24 23:22:56,865 simple_logger.py log_once [line:28] INFO test_loss                     8.7729
2026-09-24 23:22:56,865 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1020
2026-09-24 23:22:56,865 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1016
2026-09-24 23:22:56,865 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2730
2026-09-24 23:22:56,865 simple_logger.py log_once [line:28] INFO val_loss                      8.6402
2026-09-24 23:22:56,865 simple_logger.py log_once [line:28] INFO mean_val_loss                 8.6410
2026-09-24 23:22:56,865 simple_logger.py log_once [line:28] INFO std_val_loss                  3.4418
2026-09-24 23:22:56,865 fedbase.py run [line:316] INFO Eval Time Cost:               1.4908s
2026-09-24 23:22:56,874 asyncbase.py iterate [line:68] INFO Select clients [np.int64(0)] at time 28.
2026-09-24 23:22:57,181 asyncbase.py iterate [line:73] INFO Receive new models from clients [18, 0, 14, 11] at time 28
2026-09-24 23:22:57,241 fedbase.py run [line:311] INFO --------------Round 27--------------
2026-09-24 23:22:57,241 simple_logger.py log_once [line:14] INFO Current_time:28
2026-09-24 23:22:58,741 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1614
2026-09-24 23:22:58,742 simple_logger.py log_once [line:28] INFO test_loss                     2.4128
2026-09-24 23:22:58,742 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1591
2026-09-24 23:22:58,742 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1590
2026-09-24 23:22:58,742 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3028
2026-09-24 23:22:58,742 simple_logger.py log_once [line:28] INFO val_loss                      2.4119
2026-09-24 23:22:58,742 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.4102
2026-09-24 23:22:58,742 simple_logger.py log_once [line:28] INFO std_val_loss                  0.5753
2026-09-24 23:22:58,742 fedbase.py run [line:316] INFO Eval Time Cost:               1.5009s
2026-09-24 23:22:58,752 asyncbase.py iterate [line:68] INFO Select clients [np.int64(7), np.int64(1), np.int64(8), np.int64(13)] at time 29.
2026-09-24 23:22:59,997 asyncbase.py iterate [line:73] INFO Receive new models from clients [9, 13, 6] at time 29
2026-09-24 23:23:00,051 fedbase.py run [line:311] INFO --------------Round 28--------------
2026-09-24 23:23:00,051 simple_logger.py log_once [line:14] INFO Current_time:29
2026-09-24 23:23:01,587 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1010
2026-09-24 23:23:01,587 simple_logger.py log_once [line:28] INFO test_loss                     2.6264
2026-09-24 23:23:01,587 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1021
2026-09-24 23:23:01,587 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1018
2026-09-24 23:23:01,587 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2729
2026-09-24 23:23:01,587 simple_logger.py log_once [line:28] INFO val_loss                      2.6153
2026-09-24 23:23:01,587 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.6123
2026-09-24 23:23:01,587 simple_logger.py log_once [line:28] INFO std_val_loss                  0.9107
2026-09-24 23:23:01,587 fedbase.py run [line:316] INFO Eval Time Cost:               1.5365s
2026-09-24 23:23:01,597 asyncbase.py iterate [line:68] INFO Select clients [np.int64(3), np.int64(9), np.int64(17)] at time 30.
2026-09-24 23:23:02,532 asyncbase.py iterate [line:73] INFO Receive new models from clients [1, 7, 3] at time 30
2026-09-24 23:23:02,581 fedbase.py run [line:311] INFO --------------Round 29--------------
2026-09-24 23:23:02,581 simple_logger.py log_once [line:14] INFO Current_time:30
2026-09-24 23:23:04,077 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2312
2026-09-24 23:23:04,077 simple_logger.py log_once [line:28] INFO test_loss                     2.2002
2026-09-24 23:23:04,077 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2362
2026-09-24 23:23:04,077 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2364
2026-09-24 23:23:04,077 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3423
2026-09-24 23:23:04,077 simple_logger.py log_once [line:28] INFO val_loss                      2.2040
2026-09-24 23:23:04,077 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.2041
2026-09-24 23:23:04,077 simple_logger.py log_once [line:28] INFO std_val_loss                  0.7993
2026-09-24 23:23:04,077 fedbase.py run [line:316] INFO Eval Time Cost:               1.4959s
2026-09-24 23:23:04,088 asyncbase.py iterate [line:68] INFO Select clients [np.int64(2), np.int64(3), np.int64(18)] at time 31.
2026-09-24 23:23:05,043 asyncbase.py iterate [line:73] INFO Receive new models from clients [3, 18] at time 31
2026-09-24 23:23:05,083 fedbase.py run [line:311] INFO --------------Round 30--------------
2026-09-24 23:23:05,083 simple_logger.py log_once [line:14] INFO Current_time:31
2026-09-24 23:23:06,571 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2125
2026-09-24 23:23:06,571 simple_logger.py log_once [line:28] INFO test_loss                     3.6282
2026-09-24 23:23:06,571 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2096
2026-09-24 23:23:06,571 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2083
2026-09-24 23:23:06,571 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3836
2026-09-24 23:23:06,571 simple_logger.py log_once [line:28] INFO val_loss                      3.6086
2026-09-24 23:23:06,571 simple_logger.py log_once [line:28] INFO mean_val_loss                 3.6169
2026-09-24 23:23:06,571 simple_logger.py log_once [line:28] INFO std_val_loss                  1.8814
2026-09-24 23:23:06,571 fedbase.py run [line:316] INFO Eval Time Cost:               1.4879s
2026-09-24 23:23:06,580 asyncbase.py iterate [line:68] INFO Select clients [np.int64(10)] at time 32.
2026-09-24 23:23:06,901 asyncbase.py iterate [line:73] INFO Receive new models from clients [2, 8, 17] at time 32
2026-09-24 23:23:06,951 fedbase.py run [line:311] INFO --------------Round 31--------------
2026-09-24 23:23:06,951 simple_logger.py log_once [line:14] INFO Current_time:32
2026-09-24 23:23:08,445 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2176
2026-09-24 23:23:08,446 simple_logger.py log_once [line:28] INFO test_loss                     5.8725
2026-09-24 23:23:08,446 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2143
2026-09-24 23:23:08,446 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2133
2026-09-24 23:23:08,446 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3298
2026-09-24 23:23:08,446 simple_logger.py log_once [line:28] INFO val_loss                      5.7993
2026-09-24 23:23:08,446 simple_logger.py log_once [line:28] INFO mean_val_loss                 5.8097
2026-09-24 23:23:08,446 simple_logger.py log_once [line:28] INFO std_val_loss                  3.3104
2026-09-24 23:23:08,446 fedbase.py run [line:316] INFO Eval Time Cost:               1.4947s
2026-09-24 23:23:08,454 asyncbase.py iterate [line:68] INFO Select clients [np.int64(4), np.int64(5), np.int64(17), np.int64(19)] at time 33.
2026-09-24 23:23:09,716 asyncbase.py iterate [line:73] INFO Receive new models from clients [9, 17] at time 33
2026-09-24 23:23:09,755 fedbase.py run [line:311] INFO --------------Round 32--------------
2026-09-24 23:23:09,755 simple_logger.py log_once [line:14] INFO Current_time:33
2026-09-24 23:23:11,258 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2624
2026-09-24 23:23:11,258 simple_logger.py log_once [line:28] INFO test_loss                     2.5790
2026-09-24 23:23:11,258 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2633
2026-09-24 23:23:11,258 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2634
2026-09-24 23:23:11,258 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3838
2026-09-24 23:23:11,258 simple_logger.py log_once [line:28] INFO val_loss                      2.5744
2026-09-24 23:23:11,258 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.5706
2026-09-24 23:23:11,258 simple_logger.py log_once [line:28] INFO std_val_loss                  1.4758
2026-09-24 23:23:11,258 fedbase.py run [line:316] INFO Eval Time Cost:               1.5027s
2026-09-24 23:23:11,268 asyncbase.py iterate [line:68] INFO Select clients [np.int64(8), np.int64(17)] at time 34.
2026-09-24 23:23:11,895 asyncbase.py iterate [line:73] INFO Receive new models from clients [5, 8] at time 34
2026-09-24 23:23:11,933 fedbase.py run [line:311] INFO --------------Round 33--------------
2026-09-24 23:23:11,933 simple_logger.py log_once [line:14] INFO Current_time:34
2026-09-24 23:23:13,434 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1815
2026-09-24 23:23:13,435 simple_logger.py log_once [line:28] INFO test_loss                     3.4018
2026-09-24 23:23:13,435 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1823
2026-09-24 23:23:13,435 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1828
2026-09-24 23:23:13,435 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3023
2026-09-24 23:23:13,435 simple_logger.py log_once [line:28] INFO val_loss                      3.3554
2026-09-24 23:23:13,435 simple_logger.py log_once [line:28] INFO mean_val_loss                 3.3544
2026-09-24 23:23:13,435 simple_logger.py log_once [line:28] INFO std_val_loss                  1.5856
2026-09-24 23:23:13,435 fedbase.py run [line:316] INFO Eval Time Cost:               1.5020s
2026-09-24 23:23:13,444 asyncbase.py iterate [line:68] INFO Select clients [np.int64(14)] at time 35.
2026-09-24 23:23:13,763 asyncbase.py iterate [line:73] INFO Receive new models from clients [4, 10, 19] at time 35
2026-09-24 23:23:13,814 fedbase.py run [line:311] INFO --------------Round 34--------------
2026-09-24 23:23:13,814 simple_logger.py log_once [line:14] INFO Current_time:35
2026-09-24 23:23:15,356 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2689
2026-09-24 23:23:15,356 simple_logger.py log_once [line:28] INFO test_loss                     3.4900
2026-09-24 23:23:15,356 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2650
2026-09-24 23:23:15,357 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2658
2026-09-24 23:23:15,357 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3668
2026-09-24 23:23:15,357 simple_logger.py log_once [line:28] INFO val_loss                      3.4616
2026-09-24 23:23:15,357 simple_logger.py log_once [line:28] INFO mean_val_loss                 3.4552
2026-09-24 23:23:15,357 simple_logger.py log_once [line:28] INFO std_val_loss                  2.0719
2026-09-24 23:23:15,357 fedbase.py run [line:316] INFO Eval Time Cost:               1.5424s
2026-09-24 23:23:15,366 asyncbase.py iterate [line:68] INFO Select clients [np.int64(9), np.int64(5), np.int64(8)] at time 36.
2026-09-24 23:23:16,314 asyncbase.py iterate [line:73] INFO Receive new models from clients [17, 9, 8, 5] at time 36
2026-09-24 23:23:16,375 fedbase.py run [line:311] INFO --------------Round 35--------------
2026-09-24 23:23:16,375 simple_logger.py log_once [line:14] INFO Current_time:36
2026-09-24 23:23:17,873 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2653
2026-09-24 23:23:17,873 simple_logger.py log_once [line:28] INFO test_loss                     3.1959
2026-09-24 23:23:17,873 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2601
2026-09-24 23:23:17,873 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.2613
2026-09-24 23:23:17,873 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3444
2026-09-24 23:23:17,873 simple_logger.py log_once [line:28] INFO val_loss                      3.1716
2026-09-24 23:23:17,873 simple_logger.py log_once [line:28] INFO mean_val_loss                 3.1649
2026-09-24 23:23:17,873 simple_logger.py log_once [line:28] INFO std_val_loss                  2.0328
2026-09-24 23:23:17,873 fedbase.py run [line:316] INFO Eval Time Cost:               1.4981s
2026-09-24 23:23:17,883 asyncbase.py iterate [line:68] INFO Select clients [np.int64(11), np.int64(9), np.int64(2), np.int64(10), np.int64(3)] at time 37.
2026-09-24 23:23:19,445 asyncbase.py iterate [line:73] INFO Receive new models from clients [11, 9] at time 37
2026-09-24 23:23:19,494 fedbase.py run [line:311] INFO --------------Round 36--------------
2026-09-24 23:23:19,494 simple_logger.py log_once [line:14] INFO Current_time:37
2026-09-24 23:23:20,998 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1879
2026-09-24 23:23:20,998 simple_logger.py log_once [line:28] INFO test_loss                     37.1713
2026-09-24 23:23:20,998 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1867
2026-09-24 23:23:20,998 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1880
2026-09-24 23:23:20,998 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3381
2026-09-24 23:23:20,998 simple_logger.py log_once [line:28] INFO val_loss                      36.5911
2026-09-24 23:23:20,998 simple_logger.py log_once [line:28] INFO mean_val_loss                 36.5207
2026-09-24 23:23:20,998 simple_logger.py log_once [line:28] INFO std_val_loss                  21.5495
2026-09-24 23:23:20,998 fedbase.py run [line:316] INFO Eval Time Cost:               1.5039s
2026-09-24 23:23:21,007 asyncbase.py iterate [line:68] INFO Select clients [np.int64(13), np.int64(0)] at time 38.
2026-09-24 23:23:21,637 asyncbase.py iterate [line:73] INFO Receive new models from clients [2, 0, 14] at time 38
2026-09-24 23:23:21,688 fedbase.py run [line:311] INFO --------------Round 37--------------
2026-09-24 23:23:21,688 simple_logger.py log_once [line:14] INFO Current_time:38
2026-09-24 23:23:23,198 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1032
2026-09-24 23:23:23,198 simple_logger.py log_once [line:28] INFO test_loss                     2.4050
2026-09-24 23:23:23,198 simple_logger.py log_once [line:28] INFO val_accuracy                  0.0983
2026-09-24 23:23:23,198 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.0993
2026-09-24 23:23:23,198 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2871
2026-09-24 23:23:23,198 simple_logger.py log_once [line:28] INFO val_loss                      2.4089
2026-09-24 23:23:23,198 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.4072
2026-09-24 23:23:23,198 simple_logger.py log_once [line:28] INFO std_val_loss                  0.4402
2026-09-24 23:23:23,198 fedbase.py run [line:316] INFO Eval Time Cost:               1.5106s
2026-09-24 23:23:23,207 asyncbase.py iterate [line:68] INFO Select clients [np.int64(2), np.int64(12), np.int64(9)] at time 39.
2026-09-24 23:23:24,148 asyncbase.py iterate [line:73] INFO Receive new models from clients [10, 3, 13] at time 39
2026-09-24 23:23:24,198 fedbase.py run [line:311] INFO --------------Round 38--------------
2026-09-24 23:23:24,199 simple_logger.py log_once [line:14] INFO Current_time:39
2026-09-24 23:23:25,734 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1010
2026-09-24 23:23:25,734 simple_logger.py log_once [line:28] INFO test_loss                     2.6075
2026-09-24 23:23:25,734 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1020
2026-09-24 23:23:25,734 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1016
2026-09-24 23:23:25,734 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2730
2026-09-24 23:23:25,734 simple_logger.py log_once [line:28] INFO val_loss                      2.6094
2026-09-24 23:23:25,734 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.6090
2026-09-24 23:23:25,734 simple_logger.py log_once [line:28] INFO std_val_loss                  0.7020
2026-09-24 23:23:25,734 fedbase.py run [line:316] INFO Eval Time Cost:               1.5358s
2026-09-24 23:23:25,743 asyncbase.py iterate [line:68] INFO Select clients [np.int64(7), np.int64(6), np.int64(5)] at time 40.
2026-09-24 23:23:26,707 asyncbase.py iterate [line:73] INFO Receive new models from clients [6, 2] at time 41
2026-09-24 23:23:26,749 fedbase.py run [line:311] INFO --------------Round 39--------------
2026-09-24 23:23:26,749 simple_logger.py log_once [line:14] INFO Current_time:41
2026-09-24 23:23:28,240 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1897
2026-09-24 23:23:28,240 simple_logger.py log_once [line:28] INFO test_loss                     3.2285
2026-09-24 23:23:28,240 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1940
2026-09-24 23:23:28,240 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1943
2026-09-24 23:23:28,240 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3718
2026-09-24 23:23:28,240 simple_logger.py log_once [line:28] INFO val_loss                      3.2162
2026-09-24 23:23:28,240 simple_logger.py log_once [line:28] INFO mean_val_loss                 3.2146
2026-09-24 23:23:28,240 simple_logger.py log_once [line:28] INFO std_val_loss                  1.7994
2026-09-24 23:23:28,240 fedbase.py run [line:316] INFO Eval Time Cost:               1.4908s
2026-09-24 23:23:28,249 asyncbase.py iterate [line:68] INFO Select clients [np.int64(15)] at time 42.
2026-09-24 23:23:28,564 asyncbase.py iterate [line:73] INFO Receive new models from clients [5, 9, 12, 15] at time 42
2026-09-24 23:23:28,622 fedbase.py run [line:311] INFO --------------Round 40--------------
2026-09-24 23:23:28,622 simple_logger.py log_once [line:14] INFO Current_time:42
2026-09-24 23:23:30,121 simple_logger.py log_once [line:28] INFO test_accuracy                 0.0958
2026-09-24 23:23:30,122 simple_logger.py log_once [line:28] INFO test_loss                     2.4207
2026-09-24 23:23:30,122 simple_logger.py log_once [line:28] INFO val_accuracy                  0.0981
2026-09-24 23:23:30,122 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.0983
2026-09-24 23:23:30,122 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2826
2026-09-24 23:23:30,122 simple_logger.py log_once [line:28] INFO val_loss                      2.4191
2026-09-24 23:23:30,122 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.4188
2026-09-24 23:23:30,122 simple_logger.py log_once [line:28] INFO std_val_loss                  0.5267
2026-09-24 23:23:30,122 fedbase.py run [line:316] INFO Eval Time Cost:               1.4995s
2026-09-24 23:23:30,131 asyncbase.py iterate [line:68] INFO Select clients [np.int64(14), np.int64(8), np.int64(0), np.int64(12), np.int64(11)] at time 43.
2026-09-24 23:23:31,722 asyncbase.py iterate [line:73] INFO Receive new models from clients [7] at time 43
2026-09-24 23:23:31,745 fedbase.py run [line:311] INFO --------------Round 41--------------
2026-09-24 23:23:31,745 simple_logger.py log_once [line:14] INFO Current_time:43
2026-09-24 23:23:33,245 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1771
2026-09-24 23:23:33,245 simple_logger.py log_once [line:28] INFO test_loss                     8.0117
2026-09-24 23:23:33,245 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1772
2026-09-24 23:23:33,245 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1768
2026-09-24 23:23:33,245 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.3405
2026-09-24 23:23:33,245 simple_logger.py log_once [line:28] INFO val_loss                      8.0223
2026-09-24 23:23:33,245 simple_logger.py log_once [line:28] INFO mean_val_loss                 8.0230
2026-09-24 23:23:33,245 simple_logger.py log_once [line:28] INFO std_val_loss                  4.0846
2026-09-24 23:23:33,245 fedbase.py run [line:316] INFO Eval Time Cost:               1.5004s
2026-09-24 23:23:33,254 asyncbase.py iterate [line:68] INFO Select clients [np.int64(3)] at time 44.
2026-09-24 23:23:33,566 asyncbase.py iterate [line:73] INFO Receive new models from clients [0, 3, 12, 8] at time 44
2026-09-24 23:23:33,626 fedbase.py run [line:311] INFO --------------Round 42--------------
2026-09-24 23:23:33,626 simple_logger.py log_once [line:14] INFO Current_time:44
2026-09-24 23:23:35,119 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1052
2026-09-24 23:23:35,119 simple_logger.py log_once [line:28] INFO test_loss                     2.3808
2026-09-24 23:23:35,119 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1049
2026-09-24 23:23:35,119 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1044
2026-09-24 23:23:35,119 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2876
2026-09-24 23:23:35,119 simple_logger.py log_once [line:28] INFO val_loss                      2.3717
2026-09-24 23:23:35,119 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.3714
2026-09-24 23:23:35,119 simple_logger.py log_once [line:28] INFO std_val_loss                  0.6736
2026-09-24 23:23:35,119 fedbase.py run [line:316] INFO Eval Time Cost:               1.4933s
2026-09-24 23:23:35,128 asyncbase.py iterate [line:68] INFO Select clients [np.int64(0), np.int64(17), np.int64(7)] at time 45.
2026-09-24 23:23:36,069 asyncbase.py iterate [line:73] INFO Receive new models from clients [11, 14, 7] at time 45
2026-09-24 23:23:36,126 fedbase.py run [line:311] INFO --------------Round 43--------------
2026-09-24 23:23:36,126 simple_logger.py log_once [line:14] INFO Current_time:45
2026-09-24 23:23:37,622 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1906
2026-09-24 23:23:37,622 simple_logger.py log_once [line:28] INFO test_loss                     2.8132
2026-09-24 23:23:37,622 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1939
2026-09-24 23:23:37,622 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1931
2026-09-24 23:23:37,622 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2964
2026-09-24 23:23:37,622 simple_logger.py log_once [line:28] INFO val_loss                      2.8101
2026-09-24 23:23:37,622 simple_logger.py log_once [line:28] INFO mean_val_loss                 2.8116
2026-09-24 23:23:37,622 simple_logger.py log_once [line:28] INFO std_val_loss                  1.1574
2026-09-24 23:23:37,622 fedbase.py run [line:316] INFO Eval Time Cost:               1.4968s
2026-09-24 23:23:37,632 asyncbase.py iterate [line:68] INFO Select clients [np.int64(8), np.int64(15), np.int64(1), np.int64(10)] at time 46.
2026-09-24 23:23:38,878 asyncbase.py iterate [line:73] INFO Receive new models from clients [17, 8, 1] at time 46
2026-09-24 23:23:38,931 fedbase.py run [line:311] INFO --------------Round 44--------------
2026-09-24 23:23:38,931 simple_logger.py log_once [line:14] INFO Current_time:46
2026-09-24 23:23:40,439 simple_logger.py log_once [line:28] INFO test_accuracy                 0.2459
2026-09-24 23:23:40,439 simple_logger.py log_once [line:28] INFO test_loss                     2.4461
2026-09-24 23:23:40,439 simple_logger.py log_once [line:28] INFO val_accuracy                  0.2437
