E:\fl-experiment\.venv\Lib\site-packages\torch\cuda\__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
2026-09-24 20:15:46,437 asyncbase.py iterate [line:68] INFO Select clients [np.int64(15), np.int64(5), np.int64(14), np.int64(9)] at time 23.
2026-09-24 20:15:47,657 asyncbase.py iterate [line:73] INFO Receive new models from clients [15, 9] at time 23
2026-09-24 20:15:47,706 fedbase.py run [line:311] INFO --------------Round 22--------------
2026-09-24 20:15:47,706 simple_logger.py log_once [line:14] INFO Current_time:23
2026-09-24 20:15:49,142 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1028
2026-09-24 20:15:49,143 simple_logger.py log_once [line:28] INFO test_loss                     1045.9073
2026-09-24 20:15:49,143 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1043
2026-09-24 20:15:49,143 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1043
2026-09-24 20:15:49,143 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2848
2026-09-24 20:15:49,143 simple_logger.py log_once [line:28] INFO val_loss                      1039.9477
2026-09-24 20:15:49,143 simple_logger.py log_once [line:28] INFO mean_val_loss                 1039.3948
2026-09-24 20:15:49,143 simple_logger.py log_once [line:28] INFO std_val_loss                  565.7678
2026-09-24 20:15:49,143 fedbase.py run [line:316] INFO Eval Time Cost:               1.4363s
2026-09-24 20:15:49,152 asyncbase.py iterate [line:68] INFO Select clients [np.int64(9), np.int64(4)] at time 24.
2026-09-24 20:15:49,744 asyncbase.py iterate [line:73] INFO Receive new models from clients [14, 3, 12] at time 24
2026-09-24 20:15:49,798 fedbase.py run [line:311] INFO --------------Round 23--------------
2026-09-24 20:15:49,798 simple_logger.py log_once [line:14] INFO Current_time:24
2026-09-24 20:15:51,272 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1028
2026-09-24 20:15:51,272 simple_logger.py log_once [line:28] INFO test_loss                     5346.4698
2026-09-24 20:15:51,272 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1043
2026-09-24 20:15:51,272 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1043
2026-09-24 20:15:51,272 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2848
2026-09-24 20:15:51,272 simple_logger.py log_once [line:28] INFO val_loss                      5304.3285
2026-09-24 20:15:51,272 simple_logger.py log_once [line:28] INFO mean_val_loss                 5301.5031
2026-09-24 20:15:51,272 simple_logger.py log_once [line:28] INFO std_val_loss                  2664.0805
2026-09-24 20:15:51,272 fedbase.py run [line:316] INFO Eval Time Cost:               1.4746s
2026-09-24 20:15:51,281 asyncbase.py iterate [line:68] INFO Select clients [np.int64(19), np.int64(11)] at time 25.
2026-09-24 20:15:51,921 asyncbase.py iterate [line:73] INFO Receive new models from clients [4, 5, 9] at time 25
2026-09-24 20:15:51,960 fedbase.py run [line:311] INFO --------------Round 24--------------
2026-09-24 20:15:51,960 simple_logger.py log_once [line:14] INFO Current_time:25
2026-09-24 20:15:53,432 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1028
2026-09-24 20:15:53,432 simple_logger.py log_once [line:28] INFO test_loss                     163168283.6480
2026-09-24 20:15:53,433 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1043
2026-09-24 20:15:53,433 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1043
2026-09-24 20:15:53,433 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2848
2026-09-24 20:15:53,433 simple_logger.py log_once [line:28] INFO val_loss                      161610799.9241
2026-09-24 20:15:53,433 simple_logger.py log_once [line:28] INFO mean_val_loss                 161487827.4594
2026-09-24 20:15:53,433 simple_logger.py log_once [line:28] INFO std_val_loss                  74360804.5305
2026-09-24 20:15:53,433 fedbase.py run [line:316] INFO Eval Time Cost:               1.4731s
2026-09-24 20:15:53,442 asyncbase.py iterate [line:68] INFO Select clients [np.int64(9), np.int64(18), np.int64(14), np.int64(1)] at time 26.
2026-09-24 20:15:54,638 asyncbase.py iterate [line:73] INFO Receive new models from clients [19, 9, 1, 14] at time 26
2026-09-24 20:15:54,675 asyncbase.py iterate [line:68] INFO Select clients [np.int64(7), np.int64(13), np.int64(10)] at time 27.
2026-09-24 20:15:55,582 asyncbase.py iterate [line:73] INFO Receive new models from clients [10] at time 27
2026-09-24 20:15:55,597 asyncbase.py iterate [line:68] INFO Select clients [np.int64(6), np.int64(2)] at time 28.
2026-09-24 20:15:56,190 asyncbase.py iterate [line:73] INFO Receive new models from clients [13, 2, 18, 11] at time 28
2026-09-24 20:15:56,236 fedbase.py run [line:311] INFO --------------Round 25--------------
2026-09-24 20:15:56,236 simple_logger.py log_once [line:14] INFO Current_time:28
2026-09-24 20:15:57,690 simple_logger.py log_once [line:28] INFO test_accuracy                 0.1010
2026-09-24 20:15:57,691 simple_logger.py log_once [line:28] INFO test_loss                     714045.4319
2026-09-24 20:15:57,691 simple_logger.py log_once [line:28] INFO val_accuracy                  0.1020
2026-09-24 20:15:57,691 simple_logger.py log_once [line:28] INFO mean_val_accuracy             0.1016
2026-09-24 20:15:57,691 simple_logger.py log_once [line:28] INFO std_val_accuracy              0.2730
2026-09-24 20:15:57,691 simple_logger.py log_once [line:28] INFO val_loss                      716563.2442
2026-09-24 20:15:57,691 simple_logger.py log_once [line:28] INFO mean_val_loss                 716445.0141
2026-09-24 20:15:57,691 simple_logger.py log_once [line:28] INFO std_val_loss                  313395.8818
2026-09-24 20:15:57,691 fedbase.py run [line:316] INFO Eval Time Cost:               1.4543s
2026-09-24 20:15:57,701 asyncbase.py iterate [line:68] INFO Select clients [np.int64(12), np.int64(4), np.int64(18), np.int64(11)] at time 29.
2026-09-24 20:15:58,901 asyncbase.py iterate [line:73] INFO Receive new models from clients [7, 11] at time 29
2026-09-24 20:15:58,924 asyncbase.py iterate [line:68] INFO Select clients [np.int64(16)] at time 30.
2026-09-24 20:15:59,231 asyncbase.py iterate [line:73] INFO Receive new models from clients [6, 4, 12, 16] at time 30
2026-09-24 20:15:59,268 asyncbase.py iterate [line:68] INFO Select clients [np.int64(3), np.int64(14), np.int64(2), np.int64(1), np.int64(15)] at time 31.
2026-09-24 20:16:00,865 asyncbase.py iterate [line:73] INFO Receive new models from clients [1, 15] at time 31
Traceback (most recent call last):
  File "E:\Federated Machine Learning\FL-Byzantine-Library\run_research.py", line 161, in <module>
    main()
    ~~~~^^
  File "E:\Federated Machine Learning\FL-Byzantine-Library\run_research.py", line 157, in main
    runner.run()
    ~~~~~~~~~~^^
  File "E:\Federated Machine Learning\FL-Byzantine-Library\easyFL\flgo\algorithm\fedbase.py", line 308, in run
    updated = self.iterate()
  File "E:\Federated Machine Learning\FL-Byzantine-Library\flgo_byzantine\research_algorithm.py", line 272, in iterate
    return super().iterate()
           ~~~~~~~~~~~~~~~^^
  File "E:\Federated Machine Learning\FL-Byzantine-Library\easyFL\flgo\algorithm\asyncbase.py", line 74, in iterate
    is_model_updated = self.package_handler(received_packages)
  File "E:\Federated Machine Learning\FL-Byzantine-Library\flgo_byzantine\research_algorithm.py", line 335, in package_handler
    raise RuntimeError("aggregate would diverge: non-finite or weight magnitude exceeds 1000")
RuntimeError: aggregate would diverge: non-finite or weight magnitude exceeds 1000
